phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,90,0,1,as3,1.0,0
addiction,1,91,0,1,as3,1.0,0
addiction,1,92,0,5,as7,1.0,0
addiction,1,93,0,3,as5,1.0,0
addiction,1,94,0,5,as7,1.0,0
addiction,1,95,0,5,as7,1.0,0
addiction,1,96,0,1,as3,1.0,0
addiction,1,97,0,2,as4,1.0,0
addiction,1,98,0,5,as7,1.0,0
addiction,1,99,0,5,as7,1.0,0
addiction,1,100,0,3,as5,1.0,0
addiction,1,101,0,2,as4,1.0,0
addiction,1,102,0,2,as4,1.0,0
addiction,1,103,0,1,as3,1.0,0
addiction,1,104,0,3,as5,1.0,0
addiction,1,105,0,3,as5,1.0,0
addiction,1,106,0,1,as3,1.0,0
addiction,1,107,0,5,as7,1.0,0
addiction,1,108,0,5,as7,1.0,0
addiction,1,109,0,4,as6,1.0,0
addiction,1,110,0,3,as5,1.0,0
addiction,1,111,0,2,as4,1.0,0
addiction,1,112,0,2,as4,1.0,0
addiction,1,113,0,3,as5,1.0,0
addiction,1,114,0,1,as3,1.0,0
addiction,1,115,0,3,as5,1.0,0
addiction,1,116,0,1,as3,1.0,0
addiction,1,117,0,1,as3,1.0,0
addiction,1,118,0,1,as3,1.0,0
addiction,1,119,0,3,as5,1.0,0
addiction,1,120,0,4,as6,1.0,0
addiction,1,121,0,5,as7,1.0,0
addiction,1,122,0,3,as5,1.0,0
addiction,1,123,0,3,as5,1.0,0
addiction,1,124,0,1,as3,1.0,0
addiction,1,125,0,2,as4,1.0,0
addiction,1,126,0,2,as4,1.0,0
addiction,1,127,0,2,as4,1.0,0
addiction,1,128,0,1,as3,1.0,0
addiction,1,129,0,5,as7,1.0,0
addiction,1,130,0,1,as3,1.0,0
addiction,1,131,0,3,as5,1.0,0
addiction,1,132,0,8,aw,1.0,0
addiction,1,133,0,5,as7,1.0,0
addiction,1,134,0,8,aw,1.0,0
addiction,1,135,0,4,as6,1.0,0
addiction,1,136,0,5,as7,1.0,0
addiction,1,137,0,5,as7,1.0,0
addiction,1,138,0,1,as3,1.0,0
addiction,1,139,0,8,aw,1.0,0
addiction,1,140,0,8,aw,1.0,0
addiction,1,141,0,5,as7,1.0,0
addiction,1,142,0,4,as6,1.0,0
